"t","j.NH3","j.CO2","e.NH3","e.CO2","e.NH3.rel","e.CO2.rel","p.CO2.s","p.NH3.s","id","treated","film","mtc","dur","j.NH3.gm2h","time.h","time.d","condition","env","mtc.nm","film.nm"
9294500,1.4684801950913e-08,-6.60467893051914e-07,1409.98813205241,-7.82550546233745,99.9991583015893,NA,1.53314609818869e-06,3.4119314323221e-08,"4 treated",1,2e-05,0.01,12960000,0.000740114018326015,2581.80555555556,107.575231481481,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
9425500,1.24845794803072e-08,-6.55632355770164e-07,1409.98990694849,-7.91165019120467,99.9992841807439,NA,1.5512068762164e-06,2.90072207242367e-08,"4 treated",1,2e-05,0.01,12960000,0.000629222805807481,2618.19444444444,109.091435185185,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
9556400,1.06151692334056e-08,-6.50798418955516e-07,1409.99141537058,-7.99716200104922,99.9993911610339,NA,1.56926167648416e-06,2.46637507866582e-08,"4 treated",1,2e-05,0.01,12960000,0.000535004529363643,2654.55555555556,110.606481481481,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
9687300,9.02619153021569e-09,-6.4596629698462e-07,1409.99269806606,-8.08204112490648,99.999482132345,NA,1.58730969829314e-06,2.09718501475518e-08,"4 treated",1,2e-05,0.01,12960000,0.000454920053122871,2690.91666666667,112.121527777778,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
9818200,7.67547102312284e-09,-6.4113734842536e-07,1409.99378903133,-8.16628788721891,99.999559505768,NA,1.60534586737929e-06,1.78335267504524e-08,"4 treated",1,2e-05,0.01,12960000,0.000386843739565391,2727.27777777778,113.636574074074,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
9949100,6.52689710474258e-09,-6.36311790515764e-07,1409.9947168018,-8.2499026882183,99.9996253050921,NA,1.62336937235649e-06,1.51648796229211e-08,"4 treated",1,2e-05,0.01,12960000,0.000328955614079026,2763.63888888889,115.15162037037,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
10080000,5.5499518985918e-09,-6.31490280849321e-07,1409.99550569934,-8.33288603262406,99.9996812552725,NA,1.64137775710677e-06,1.28950021893239e-08,"4 treated",1,2e-05,0.01,12960000,0.000279717575689027,2800,116.666666666667,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
10211000,4.71994863035491e-09,-6.26673328444703e-07,1409.99617655963,-8.41523850524447,99.9997288340167,NA,1.65936912044052e-06,1.09665361131087e-08,"4 treated",1,2e-05,0.01,12960000,0.000237885410969888,2836.38888888889,118.18287037037,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
10342000,4.01502167124109e-09,-6.21862061505801e-07,1409.99674713743,-8.49696076524322,99.999769300527,NA,1.6773392485054e-06,9.3286778312391e-09,"4 treated",1,2e-05,0.01,12960000,0.000202357092230551,2872.77777777778,119.699074074074,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
10473000,3.41456772207522e-09,-6.17056816684839e-07,1409.99723245052,-8.57805356233939,99.9998037198947,NA,1.69528688390214e-06,7.9335567327938e-09,"4 treated",1,2e-05,0.01,12960000,0.000172094213192591,2909.16666666667,121.215277777778,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
10604000,2.90450751452185e-09,-6.12257876285067e-07,1409.99764525006,-8.65851771941936,99.9998329964583,NA,1.7132109722254e-06,6.74846042686788e-09,"4 treated",1,2e-05,0.01,12960000,0.000146387178731901,2945.55555555556,122.731481481481,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
10735000,2.47063455966341e-09,-6.07466469259016e-07,1409.99799637755,-8.73835415950168,99.9998578991168,NA,1.73110692332571e-06,5.74038093266403e-09,"4 treated",1,2e-05,0.01,12960000,0.000124519981807036,2981.94444444444,124.247685185185,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
10865000,2.10170096030052e-09,-6.0268336355985e-07,1409.99829506004,-8.81756390248756,99.9998790822722,NA,1.74897186889065e-06,4.88318439142795e-09,"4 treated",1,2e-05,0.01,12960000,0.000105925728399146,3018.05555555556,125.752314814815,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
10996000,1.78795201678004e-09,-5.97908516797461e-07,1409.99854914587,-8.89614801901178,99.9998971025443,NA,1.76680596724768e-06,4.15420630521763e-09,"4 treated",1,2e-05,0.01,12960000,9.01127816457138e-05,3054.44444444444,127.268518518519,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
11127000,1.52111605227974e-09,-5.93142781851765e-07,1409.99876530663,-8.97410763789696,99.999912433094,NA,1.78460603288216e-06,3.53422789652281e-09,"4 treated",1,2e-05,0.01,12960000,7.66642490348987e-05,3090.83333333333,128.784722222222,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
11258000,1.29416666968384e-09,-5.88386506497752e-07,1409.99894921247,-9.0514440110079,99.9999254760619,NA,1.80237076685116e-06,3.0069237254394e-09,"4 treated",1,2e-05,0.01,12960000,6.52260001520656e-05,3127.22222222222,130.300925925926,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
11389000,1.10113220945008e-09,-5.83640813371867e-07,1409.99910568367,-9.12815843123974,99.9999365733099,NA,1.82009597609683e-06,2.55841897570258e-09,"4 treated",1,2e-05,0.01,12960000,5.54970633562839e-05,3163.61111111111,131.81712962963,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
11520000,9.3693591098214e-10,-5.7890589769244e-07,1409.99923881951,-9.20425227744704,99.999946015568,NA,1.83778093147682e-06,2.17691807859387e-09,"4 treated",1,2e-05,0.01,12960000,4.72215699134999e-05,3200,133.333333333333,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
11651000,7.97279068607741e-10,-5.74182526068167e-07,1409.99935209212,-9.27972703408682,99.9999540490864,NA,1.85542276970033e-06,1.85243323240469e-09,"4 treated",1,2e-05,0.01,12960000,4.01828650578301e-05,3236.38888888889,134.849537037037,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
11782000,6.78534158692786e-10,-5.69470829010561e-07,1409.99944843226,-9.35458422740294,99.9999608817204,NA,1.8730210033056e-06,1.57653608927576e-09,"4 treated",1,2e-05,0.01,12960000,3.41981215981164e-05,3272.77777777778,136.365740740741,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
11913000,5.77556290010601e-10,-5.64772003406877e-07,1409.99953038194,-9.42882546794647,99.9999666937544,NA,1.89057116190728e-06,1.34191967069736e-09,"4 treated",1,2e-05,0.01,12960000,2.91088370165343e-05,3309.16666666667,137.881944444444,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
12044000,4.91634589993131e-10,-5.6008571739873e-07,1409.99960013325,-9.50245241782773,99.9999716406564,NA,1.90807448499961e-06,1.14228541618844e-09,"4 treated",1,2e-05,0.01,12960000,2.47783833356538e-05,3345.55555555556,139.398148148148,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
12175000,4.18304440130037e-10,-5.55413347939212e-07,1409.99965968063,-9.57546700569753,99.9999758638744,NA,1.92552582964962e-06,9.71906922769793e-10,"4 treated",1,2e-05,0.01,12960000,2.10825437825538e-05,3381.94444444444,140.914351851852,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
12305000,3.55655990184041e-10,-5.50754813287584e-07,1409.99971056926,-9.64787108517567,99.9999794729974,NA,1.94292550115976e-06,8.26346760452649e-10,"4 treated",1,2e-05,0.01,12960000,1.79250619052757e-05,3418.05555555556,142.418981481481,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
12436000,3.02308604396252e-10,-5.46110849797713e-07,1409.99975391534,-9.71966635985893,99.9999825471871,NA,1.96027074924127e-06,7.02397099428959e-10,"4 treated",1,2e-05,0.01,12960000,1.52363536615711e-05,3454.44444444444,143.935185185185,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
12567000,2.56941490839709e-10,-5.41482062981435e-07,1409.99979078789,-9.79085474111332,99.9999851622616,NA,1.97755931230165e-06,5.96989153680209e-10,"4 treated",1,2e-05,0.01,12960000,1.29498511383213e-05,3490.83333333333,145.451388888889,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
12698000,2.18380920072595e-10,-5.36868756769196e-07,1409.9998221373,-9.86143820381108,99.9999873856239,NA,1.99479005515779e-06,5.07395828630009e-10,"4 treated",1,2e-05,0.01,12960000,1.10063983716588e-05,3527.22222222222,146.967592592593,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
12829000,1.85611840514115e-10,-5.32271192142053e-07,1409.9998487858,-9.93141877843323,99.9999892755889,NA,2.01196200304293e-06,4.31258708818943e-10,"4 treated",1,2e-05,0.01,12960000,9.35483676191137e-06,3563.61111111111,148.483796296296,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
12960000,1.57765799987856e-10,-5.27690118848891e-07,1409.99987143714,-10.0007986057478,99.999990882067,NA,2.02907235563782e-06,3.66559994287523e-10,"4 treated",1,2e-05,0.01,12960000,7.95139631938795e-06,3600,150,"Treated (pH 12)","4 ","Uncovered (0.01 m/s)","Very intense mixing
20 um"
0,2.8129873114264e-06,0.0377645124683913,0,0,0,0,0.282105631018513,1.30716367284508e-05,"5 untreated",0,1e-04,0.005,18000,0.141774560495891,0,0,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
181.818181818182,2.93797968378967e-06,0.000146478831105516,0.000533446653889769,0.0271292702298069,3.7833096020551e-05,3.61723603064092e-05,0.00109819967222237,1.36524622724278e-05,"5 untreated",0,1e-04,0.005,18000,0.148074176062999,0.0505050505050505,0.0021043771043771,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
363.636363636364,2.93918207517034e-06,0.000146399254221785,0.00106784344438893,0.0537473164527,7.5733577616236e-05,7.16630886036e-05,0.00109760523137766,1.36580496503978e-05,"5 untreated",0,1e-04,0.005,18000,0.148134776588585,0.101010101010101,0.00420875420875421,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
545.454545454545,2.94038580365223e-06,0.000146319740954934,0.00160245911183665,0.0803509057180918,0.000113649582399763,0.000107134540957456,0.00109701126575226,1.36636432417272e-05,"5 untreated",0,1e-04,0.005,18000,0.148195444504072,0.151515151515152,0.00631313131313131,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
727.272727272727,2.94159116743137e-06,0.000146240284533028,0.00213729379856886,0.10694004836057,0.000151581120465877,0.000142586731147427,0.00109641772475968,1.36692444320996e-05,"5 untreated",0,1e-04,0.005,18000,0.148256194838541,0.202020202020202,0.00841750841750842,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
909.090909090909,2.94279581636253e-06,0.000146160886083709,0.00267234762895896,0.133514754921862,0.000189528200635387,0.000178019673229149,0.00109582461682345,1.36748423006536e-05,"5 untreated",0,1e-04,0.005,18000,0.148316909144672,0.252525252525252,0.0105218855218855,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
1090.90909090909,2.94400154471818e-06,0.000146081540378138,0.00320762052820101,0.160075034990541,0.000227490817602908,0.000213433379987388,0.00109523190288401,1.36804451851722e-05,"5 untreated",0,1e-04,0.005,18000,0.148377677853796,0.303030303030303,0.0126262626262626,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
1272.72727272727,2.94520722656012e-06,0.000146002252553373,0.00374311274299544,0.186620899091508,0.000265468988864925,0.000248827865455344,0.0010946396213153,1.36860478535469e-05,"5 untreated",0,1e-04,0.005,18000,0.14843844421863,0.353535353535354,0.0147306397306397,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
1454.54545454545,2.94641400730734e-06,0.000145923021422227,0.00427882443295857,0.213152357532522,0.000303462725741743,0.000284203143376696,0.00109404776324902,1.36916556284111e-05,"5 untreated",0,1e-04,0.005,18000,0.14849926596829,0.404040404040404,0.0168350168350168,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
1636.36363636364,2.94762163890636e-06,0.000145843847387707,0.00481475567607959,0.239669420694554,0.00034147203376451,0.000319559227592738,0.00109345633169562,1.36972673570884e-05,"5 untreated",0,1e-04,0.005,18000,0.148560130600881,0.454545454545455,0.0189393939393939,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
1818.18181818182,2.94882901012397e-06,0.000145764727574647,0.00535090647349534,0.2661720984363,0.000379496913013854,0.0003548961312484,0.00109286530517758,1.37028778758024e-05,"5 untreated",0,1e-04,0.005,18000,0.148620982110248,0.505050505050505,0.021043771043771,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
2000,2.9500372065097e-06,0.00014568566361088,0.00588727691729218,0.2926604009117,0.000417537370020722,0.000390213867882266,0.00109227469585481,1.37084922289801e-05,"5 untreated",0,1e-04,0.005,18000,0.148681875208089,0.555555555555556,0.0231481481481481,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
2181.81818181818,2.95124631536431e-06,0.000145606656458925,0.00642386716799592,0.319134338450226,0.000455593416169924,0.000425512451266968,0.00109168451091737,1.37141108222985e-05,"5 untreated",0,1e-04,0.005,18000,0.148742814294361,0.606060606060606,0.0252525252525253,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
2363.63636363636,2.95245574724859e-06,0.000145527706634812,0.0069606773124633,0.345593921475256,0.000493665057621511,0.000460791895300341,0.00109109475422,1.37197309166995e-05,"5 untreated",0,1e-04,0.005,18000,0.148803769661329,0.656565656565657,0.0273569023569024,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
2545.45454545455,2.95366597091676e-06,0.000145448811522564,0.0074977074805247,0.372039159934161,0.000531752303583312,0.000496052213245548,0.00109050540622132,1.37253546904315e-05,"5 untreated",0,1e-04,0.005,18000,0.148864764934205,0.707070707070707,0.0294612794612795,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
2727.27272727273,2.95487647602369e-06,0.000145369973373866,0.00803495768218454,0.398470064184039,0.000569855154764861,0.000531293418912052,0.00108991648374144,1.37309797719779e-05,"5 untreated",0,1e-04,0.005,18000,0.148925774391594,0.757575757575757,0.0315656565656566,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
2909.09090909091,2.95608731522444e-06,0.000145291201659625,0.00857247631938662,0.42488350651945,0.000607977043928129,0.000566511342025933,0.00108932805752824,1.37366064060208e-05,"5 untreated",0,1e-04,0.005,18000,0.148986800687312,0.808080808080808,0.0336700336700337,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
3090.90909090909,2.95729846224728e-06,0.000145212445868123,0.00911005683565236,0.451292928450357,0.000646103321677472,0.000601723904600476,0.00108873975025819,1.37422344704785e-05,"5 untreated",0,1e-04,0.005,18000,0.149047842497263,0.858585858585859,0.0357744107744108,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
3272.72727272727,2.95851059391922e-06,0.000145133749335049,0.00964785773703625,0.477688038710653,0.000684245229577039,0.000636917384947537,0.00108815188564973,1.37478671104902e-05,"5 untreated",0,1e-04,0.005,18000,0.149108933933529,0.909090909090909,0.0378787878787879,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
3454.54545454545,2.95972359402672e-06,0.000145055102409982,0.0101858308116789,0.504071979710943,0.000722399348346021,0.000672095972947924,0.00108756439161405,1.37535037860245e-05,"5 untreated",0,1e-04,0.005,18000,0.149170069138947,0.95959595959596,0.039983164983165,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
3636.36363636364,2.96093721366534e-06,0.000144976543478371,0.0107241829825853,0.530431351252787,0.000760580353374841,0.000707241801670382,0.00108697755489115,1.37591433404505e-05,"5 untreated",0,1e-04,0.005,18000,0.149231235568733,1.01010101010101,0.0420875420875421,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
3818.18181818182,2.96215038216724e-06,0.000144898037566592,0.0112627558357872,0.556776448992764,0.000798777009630296,0.000742368598657018,0.00108639111422742,1.37647807984948e-05,"5 untreated",0,1e-04,0.005,18000,0.149292379261229,1.06060606060606,0.0441919191919192,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
4000,2.96336518841933e-06,0.000144819588268098,0.011801549326492,0.58310728322283,0.000836989313935604,0.00077747637763044,0.00108580509646601,1.37704258669807e-05,"5 untreated",0,1e-04,0.005,18000,0.149353605496334,1.11111111111111,0.0462962962962963,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
4181.81818181818,2.96457925238683e-06,0.000144741207085676,0.0123406121663265,0.609420742061843,0.000875220721016066,0.00081256098941579,0.00108521958753297,1.37760674861532e-05,"5 untreated",0,1e-04,0.005,18000,0.149414794320296,1.16161616161616,0.0484006734006734,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
4363.63636363636,2.96579433365161e-06,0.000144662842509711,0.0128797370757638,0.635730200525927,0.000913456530196017,0.000847640267367902,0.00108463420265047,1.37817138325922e-05,"5 untreated",0,1e-04,0.005,18000,0.149476034416041,1.21212121212121,0.0505050505050505,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
4545.45454545455,2.9670104825677e-06,0.00014458453745308,0.0134190830056014,0.662025418493045,0.000951708014581656,0.000882700557990725,0.00108404926237854,1.37873651402871e-05,"5 untreated",0,1e-04,0.005,18000,0.149537328321412,1.26262626262626,0.0526094276094276,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
4727.27272727273,2.96822726364521e-06,0.00014450628728799,0.013958650073846,0.688306404759146,0.00098997518254227,0.000917741873012194,0.00108346473214747,1.37930193855653e-05,"5 untreated",0,1e-04,0.005,18000,0.149598654087718,1.31313131313131,0.0547138047138047,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
4909.09090909091,2.96944395133797e-06,0.000144428093353855,0.0144984383912288,0.714573169072651,0.00102825804193112,0.0009527642254302,0.00108288062196271,1.3798673196895e-05,"5 untreated",0,1e-04,0.005,18000,0.149659975147434,1.36363636363636,0.0568181818181818,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
5090.90909090909,2.97066172955966e-06,0.000144349953672181,0.0150384479986769,0.740825721258602,0.00106655659565085,0.000987767628344802,0.00108229691704488,1.38043320757905e-05,"5 untreated",0,1e-04,0.005,18000,0.149721351169807,1.41414141414141,0.0589225589225589,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
5272.72727272727,2.97187969124342e-06,0.000144271870849231,0.0155786790510319,0.767064071484015,0.00110487085468312,0.00102275209531202,0.00108171363686279,1.38099918072136e-05,"5 untreated",0,1e-04,0.005,18000,0.149782736438668,1.46464646464646,0.061026936026936,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
5454.54545454545,2.97309846390741e-06,0.000144193842557466,0.0161191316597069,0.793288229747986,0.00114320082692957,0.00105771763966398,0.00108113076402971,1.38156553071709e-05,"5 untreated",0,1e-04,0.005,18000,0.149844162580933,1.51515151515151,0.0631313131313131,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
5636.36363636364,2.97431753507882e-06,0.000144115870687567,0.0166598058676755,0.81949820622242,0.00118154651543798,0.00109266427496323,0.00108054831266905,1.38213201942588e-05,"5 untreated",0,1e-04,0.005,18000,0.149905603767972,1.56565656565657,0.0652356902356902,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
5818.18181818182,2.97553651040546e-06,0.000144037938064364,0.01720065317636,0.84569711482925,0.00121990448059291,0.00112759615310567,0.00107996615448195,1.38269846359667e-05,"5 untreated",0,1e-04,0.005,18000,0.149967040124435,1.61616161616162,0.0673400673400673,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
6000,2.97675782514346e-06,0.000143960105053058,0.0177418817829675,0.871871679384185,0.00125828948815373,0.00116249557251225,0.00107938474039763,1.3832659948657e-05,"5 untreated",0,1e-04,0.005,18000,0.15002859438723,1.66666666666667,0.0694444444444444,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
6181.81818181818,2.97797734196321e-06,0.000143882319518843,0.0182833322737679,0.898032101115632,0.00129669023218212,0.00119737613482084,0.00107880368096809,1.38383269066228e-05,"5 untreated",0,1e-04,0.005,18000,0.150090058034946,1.71717171717172,0.0715488215488216,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
6363.63636363636,2.9791988016921e-06,0.000143804590241308,0.0188250048072405,0.924178390250859,0.00133510672391776,0.00123223785366781,0.00107822304177703,1.38440028930695e-05,"5 untreated",0,1e-04,0.005,18000,0.150151619605282,1.76767676767677,0.0736531986531987,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
6545.45454545455,2.98042028496331e-06,0.000143726914762592,0.0193668993720166,0.950310556571594,0.00137353896255437,0.00126708074209546,0.00107764280446418,1.38496789889147e-05,"5 untreated",0,1e-04,0.005,18000,0.150213182362151,1.81818181818182,0.0757575757575758,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
6727.27272727273,2.98164148822639e-06,0.000143649292748926,0.019909016067686,0.976428609799427,0.00141198695515504,0.0013019048130659,0.00107706296653627,1.38553537835936e-05,"5 untreated",0,1e-04,0.005,18000,0.15027473100661,1.86868686868687,0.0778619528619529,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
6909.09090909091,2.98286463066695e-06,0.000143571728601318,0.0204513551018408,1.00253256045471,0.00145045071644261,0.00133671008060628,0.00107648356086892,1.38610375894129e-05,"5 untreated",0,1e-04,0.005,18000,0.150336377385614,1.91919191919192,0.07996632996633,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
7090.90909090909,2.98408770625619e-06,0.000143494219095769,0.0209939165131345,1.02862241847254,0.00148893024915848,0.00137149655796338,0.0010759045633788,1.38667210845815e-05,"5 untreated",0,1e-04,0.005,18000,0.150398020395312,1.96969696969697,0.0820707070707071,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
7272.72727272727,2.98531075023446e-06,0.000143416763709557,0.0215367003731899,1.05469819369353,0.00152742555838226,0.00140626425825803,0.00107532597016117,1.38724044328576e-05,"5 untreated",0,1e-04,0.005,18000,0.150459661811817,2.02020202020202,0.0841750841750842,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
7454.54545454545,2.98653509677168e-06,0.000143339362321032,0.0220797067579497,1.08075989593419,0.00156593664949998,0.00144101319457892,0.00107474778030728,1.3878093833979e-05,"5 untreated",0,1e-04,0.005,18000,0.150521368877293,2.07070707070707,0.0862794612794613,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
7636.36363636364,2.98775969700941e-06,0.000143262017833527,0.0226229358113414,1.10680753554084,0.00160446353271925,0.00147574338072112,0.00107417001550512,1.38837844140183e-05,"5 untreated",0,1e-04,0.005,18000,0.150583088729274,2.12121212121212,0.0883838383838384,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
7818.18181818182,2.98898485702427e-06,0.000143184727336862,0.0231663875442791,1.13284112232952,0.00164300620881412,0.0015104548297727,0.00107359265401555,1.38894775952792e-05,"5 untreated",0,1e-04,0.005,18000,0.150644836794023,2.17171717171717,0.0904882154882155,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
8000,2.99021035825282e-06,0.00014310750394894,0.0237101110328695,1.15885759036701,0.00168156815835954,0.00154514345382267,0.00107301579382958,1.38951723621218e-05,"5 untreated",0,1e-04,0.005,18000,0.150706602055942,2.22222222222222,0.0925925925925926,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
8181.81818181818,2.99143707042593e-06,0.000143030297653302,0.0242538971501745,1.18487011721061,0.00172013454965776,0.00157982682294748,0.0010724390613233,1.39008727560881e-05,"5 untreated",0,1e-04,0.005,18000,0.150768428349467,2.27272727272727,0.0946969696969697,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
8363.63636363636,2.99266370568397e-06,0.000142953152156285,0.0247979062914965,1.21086861429853,0.00175871675826216,0.00161449148573138,0.00107186278298388,1.39065727926386e-05,"5 untreated",0,1e-04,0.005,18000,0.150830250766472,2.32323232323232,0.0968013468013468,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
8545.45454545455,2.99389173647223e-06,0.00014287605866707,0.0253421385846195,1.23685309013558,0.00179731479323543,0.00164913745351411,0.00107128689314374,1.39122793140617e-05,"5 untreated",0,1e-04,0.005,18000,0.150892143518201,2.37373737373737,0.0989057239057239,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
8727.27272727273,2.99511955100513e-06,0.000142799020279732,0.025886594117992,1.26282355423643,0.0018359286608505,0.00168376473898191,0.00107071141491567,1.39179848305704e-05,"5 untreated",0,1e-04,0.005,18000,0.150954025370659,2.42424242424242,0.101010101010101,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
8909.09090909091,2.99634738550077e-06,0.000142722033761097,0.0264312729534595,1.28878001605938,0.00187455836549358,0.00171837335474583,0.00107013632414781,1.39236904398437e-05,"5 untreated",0,1e-04,0.005,18000,0.151015908229239,2.47474747474747,0.103114478114478,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
9090.90909090909,2.99757711877976e-06,0.000142645106055293,0.0269761752347222,1.3147224858858,0.00191320391735618,0.00175296331451439,0.00106956167271292,1.39294048725503e-05,"5 untreated",0,1e-04,0.005,18000,0.1510778867865,2.52525252525253,0.105218855218855,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
9272.72727272727,2.99880677844006e-06,0.00014256823255322,0.0275213010318112,1.34065097371308,0.00195186532140505,0.00178753463161744,0.00106898742618094,1.39351189631592e-05,"5 untreated",0,1e-04,0.005,18000,0.151139861633379,2.57575757575758,0.107323232323232,"Untreated (pH 7.5)","5 ","Straw covered (0.005 m/s)","Intense mixing
100 um"
